Entity,Code,Year,Primary Energy Consumption (terawatt-hours)
Singapore,SGP,1999,414.2465807309939
Singapore,SGP,2000,442.9463664163383
Singapore,SGP,2001,502.9030971812112
Singapore,SGP,2002,494.058255517105
Singapore,SGP,2003,466.80531672005907
Singapore,SGP,2004,522.5090069602345
Singapore,SGP,2005,548.9698220386481
Singapore,SGP,2006,604.0759049013675
Singapore,SGP,2007,648.5768508341746
Singapore,SGP,2008,690.0319429948963
Singapore,SGP,2009,742.1131711935765
Singapore,SGP,2010,797.5503177816918
Singapore,SGP,2011,829.2264222156921
Singapore,SGP,2012,832.7355053274854
Singapore,SGP,2013,855.9832544809799
Singapore,SGP,2014,881.6477824965602
Singapore,SGP,2015,937.4602697941107
Singapore,SGP,2016,974.9751933972503
Singapore,SGP,2017,1005.8378576206902
Singapore,SGP,2018,1018.3978038199266
Slovakia,SVK,1965,106.11284396353824
Slovakia,SVK,1966,109.89042001357255
Slovakia,SVK,1967,110.56981283386952
Slovakia,SVK,1968,122.14001976528564
Slovakia,SVK,1969,127.69210873049988
Slovakia,SVK,1970,141.0935421923959
Slovakia,SVK,1971,151.4397955263156
Slovakia,SVK,1972,159.26610077485347
Slovakia,SVK,1973,165.7440582017539
Slovakia,SVK,1974,174.1265241666671
Slovakia,SVK,1975,182.39190188596467
Slovakia,SVK,1976,189.1896031725148
Slovakia,SVK,1977,198.8233715497076
Slovakia,SVK,1978,208.70799656432692
Slovakia,SVK,1979,214.4380975146203
Slovakia,SVK,1980,217.39169757309907
Slovakia,SVK,1981,215.640265321637
Slovakia,SVK,1982,213.26003748537963
Slovakia,SVK,1983,213.78152179824545
Slovakia,SVK,1984,230.3121438742687
Slovakia,SVK,1985,237.05884540935637
Slovakia,SVK,1986,234.6468477923979
Slovakia,SVK,1987,239.9563530263162
Slovakia,SVK,1988,241.23400299707606
Slovakia,SVK,1989,244.54764678362534
Slovakia,SVK,1990,245.2633335149122
Slovakia,SVK,1991,219.3230719047949
Slovakia,SVK,1992,210.8363483261397
Slovakia,SVK,1993,206.48253457333263
Slovakia,SVK,1994,202.83233573233872
Slovakia,SVK,1995,205.80599208643238
Slovakia,SVK,1996,207.51034088836278
Slovakia,SVK,1997,203.71859161853754
Slovakia,SVK,1998,205.7859553369584
Slovakia,SVK,1999,207.13620785204643
Slovakia,SVK,2000,213.34873628555547
Slovakia,SVK,2001,219.81463008508794
Slovakia,SVK,2002,221.7937961168416
Slovakia,SVK,2003,215.69620518485374
Slovakia,SVK,2004,210.3109949373679
Slovakia,SVK,2005,222.07759222216353
Slovakia,SVK,2006,214.5615002872509
Slovakia,SVK,2007,201.73634616543782
Slovakia,SVK,2008,209.1280457906433
Slovakia,SVK,2009,190.83470008625727
Slovakia,SVK,2010,203.52642987608138
Slovakia,SVK,2011,195.69533345537963
Slovakia,SVK,2012,188.3129936529239
Slovakia,SVK,2013,196.32114612918124
Slovakia,SVK,2014,180.5336911070755
Slovakia,SVK,2015,182.49823236736847
Slovakia,SVK,2016,183.56220191029422
Slovakia,SVK,2017,194.34416435502902
Slovakia,SVK,2018,189.77262077769967
Slovenia,SVN,1990,67.37831896948532
Slovenia,SVN,1991,67.21557120857148
Slovenia,SVN,1992,62.94952527274258
Slovenia,SVN,1993,64.85571848226574
Slovenia,SVN,1994,68.8945399484989
Slovenia,SVN,1995,72.45526663662318
Slovenia,SVN,1996,76.02518220283181
Slovenia,SVN,1997,77.89276950995176
Slovenia,SVN,1998,77.99963929602514
Slovenia,SVN,1999,77.12634948962157
Slovenia,SVN,2000,76.35893936103223
Slovenia,SVN,2001,80.00493825072839
Slovenia,SVN,2002,79.83062749324043
Slovenia,SVN,2003,78.5622754311731
Slovenia,SVN,2004,83.35880323018228
Slovenia,SVN,2005,83.63951630717278
Slovenia,SVN,2006,84.58243317349836
Slovenia,SVN,2007,84.29229414342514
Slovenia,SVN,2008,92.34217801735721
Slovenia,SVN,2009,85.3552331337556
Slovenia,SVN,2010,85.70565171932716
Slovenia,SVN,2011,83.43816412470467
Slovenia,SVN,2012,81.16618246805251
Slovenia,SVN,2013,80.37153765703188
Slovenia,SVN,2014,82.54102895160895
Slovenia,SVN,2015,74.69818676441669
Slovenia,SVN,2016,79.96326776318249
Slovenia,SVN,2017,80.06013886012956
Slovenia,SVN,2018,81.71976185988274
South & Central America,,1965,1279.7271009268313
South & Central America,,1966,1356.6058341186042
South & Central America,,1967,1411.6974386344446
South & Central America,,1968,1499.929633234299
South & Central America,,1969,1574.1134419435575
South & Central America,,1970,1665.5268029973338
South & Central America,,1971,1843.86526286781
South & Central America,,1972,1984.6942085243288
South & Central America,,1973,2181.405520002014
South & Central America,,1974,2289.36082010341
South & Central America,,1975,2315.2719568566326
South & Central America,,1976,2474.81423443973
South & Central America,,1977,2617.749352410968
South & Central America,,1978,2764.2448197643184
South & Central America,,1979,2943.9986759424073
South & Central America,,1980,3073.952522806584
South & Central America,,1981,3068.8928483982922
South & Central America,,1982,3107.004639982422
South & Central America,,1983,3136.1974050774397
South & Central America,,1984,3252.103830091413
South & Central America,,1985,3334.38406172387
South & Central America,,1986,3554.1439826231685
South & Central America,,1987,3683.508122575658
South & Central America,,1988,3790.615078882327
South & Central America,,1989,3852.5525490383798
South & Central America,,1990,3867.1900456742783
South & Central America,,1991,3967.629743259811
South & Central America,,1992,4150.314644160769
South & Central America,,1993,4307.676915373711
South & Central America,,1994,4556.5925512720605
South & Central America,,1995,4759.688661577169
South & Central America,,1996,4962.58888309277
South & Central America,,1997,5227.777552859563
South & Central America,,1998,5424.772730212119
South & Central America,,1999,5403.935612765469
South & Central America,,2000,5548.407361049222
South & Central America,,2001,5562.61624186774
South & Central America,,2002,5628.0820478358955
South & Central America,,2003,5688.2130767633935
South & Central America,,2004,5994.004763458445
South & Central America,,2005,6200.749646839556
South & Central America,,2006,6513.504184201333
South & Central America,,2007,6779.571489716914
South & Central America,,2008,6987.503962545049
South & Central America,,2009,6910.029101538498
South & Central America,,2010,7292.796799065763
South & Central America,,2011,7621.154225214953
South & Central America,,2012,7802.063609242715
South & Central America,,2013,7977.3971357195
South & Central America,,2014,8058.338746333165
South & Central America,,2015,8086.0951451537485
South & Central America,,2016,8037.623259487872
South & Central America,,2017,8138.996739731163
South & Central America,,2018,8164.427125066203
South Africa,ZAF,1965,354.1191002777781
South Africa,ZAF,1966,356.3224891666663
South Africa,ZAF,1967,371.07797055555494
South Africa,ZAF,1968,391.63696749999934
South Africa,ZAF,1969,403.2526730555555
South Africa,ZAF,1970,421.40396333333274
South Africa,ZAF,1971,453.9394615733765
South Africa,ZAF,1972,468.73799219244603
South Africa,ZAF,1973,502.19227180421416
South Africa,ZAF,1974,518.7013038010691
South Africa,ZAF,1975,553.0149645977243
South Africa,ZAF,1976,576.9856878031536
South Africa,ZAF,1977,591.1289190649284
South Africa,ZAF,1978,585.3805786136517
South Africa,ZAF,1979,604.7622409483878
South Africa,ZAF,1980,645.570898643501
South Africa,ZAF,1981,751.3882964429765
South Africa,ZAF,1982,808.3848727661544
South Africa,ZAF,1983,819.2595350887319
South Africa,ZAF,1984,894.5310999076569
South Africa,ZAF,1985,913.2585405418553
South Africa,ZAF,1986,929.3601288822613
South Africa,ZAF,1987,944.6547446694094
South Africa,ZAF,1988,1039.109813810494
South Africa,ZAF,1989,992.5381639092616
South Africa,ZAF,1990,1027.6002733517591
South Africa,ZAF,1991,1019.7207382846435
South Africa,ZAF,1992,1024.8807478247077
South Africa,ZAF,1993,1023.7164381500145
South Africa,ZAF,1994,1066.9625368686227
South Africa,ZAF,1995,1115.0169767844927
South Africa,ZAF,1996,1136.8748782056846
South Africa,ZAF,1997,1162.175644117263
South Africa,ZAF,1998,1141.575945955568
South Africa,ZAF,1999,1180.7544129427135
South Africa,ZAF,2000,1182.0749654223932
South Africa,ZAF,2001,1188.7589638241645
South Africa,ZAF,2002,1157.743247554719
South Africa,ZAF,2003,1255.0428003188144
South Africa,ZAF,2004,1369.8906232034292
South Africa,ZAF,2005,1298.0345228528288
South Africa,ZAF,2006,1324.293744075201
South Africa,ZAF,2007,1359.9630045728006
South Africa,ZAF,2008,1458.3589577111545
South Africa,ZAF,2009,1454.5601040016638
South Africa,ZAF,2010,1469.3775456782482
South Africa,ZAF,2011,1449.199406606195
South Africa,ZAF,2012,1427.4534128781859
South Africa,ZAF,2013,1432.8988996405174
South Africa,ZAF,2014,1451.3316880445013
South Africa,ZAF,2015,1417.2115870912733
South Africa,ZAF,2016,1440.720113116093
South Africa,ZAF,2017,1416.6440067603744
South Africa,ZAF,2018,1413.2006437960856
South Korea,KOR,1965,74.58588945906426
South Korea,KOR,1966,90.44770513157893
South Korea,KOR,1967,103.97435779239761
South Korea,KOR,1968,119.21718678362588
South Korea,KOR,1969,143.86669821637403
South Korea,KOR,1970,167.06857353801132
South Korea,KOR,1971,180.76065244152045
South Korea,KOR,1972,187.40769611111133
South Korea,KOR,1973,231.91933271929844
South Korea,KOR,1974,240.94950856725163
South Korea,KOR,1975,265.04951501461943
South Korea,KOR,1976,296.54853207602343
South Korea,KOR,1977,341.1812586257309
South Korea,KOR,1978,381.63854994151995
South Korea,KOR,1979,439.75539269005856
South Korea,KOR,1980,452.69093646198854
South Korea,KOR,1981,473.89479334795374
South Korea,KOR,1982,474.20624168128666
South Korea,KOR,1983,514.45100124269
South Korea,KOR,1984,561.6335399853805
South Korea,KOR,1985,619.6834888157889
South Korea,KOR,1986,693.6392939239762
South Korea,KOR,1987,767.1020035847948
South Korea,KOR,1988,857.7951333830404
South Korea,KOR,1989,931.5088478947358
South Korea,KOR,1990,1053.6208362543857
South Korea,KOR,1991,1192.8837871637454
South Korea,KOR,1992,1347.0660483801116
South Korea,KOR,1993,1477.7308705146197
South Korea,KOR,1994,1595.1322356052628
South Korea,KOR,1995,1742.096823307021
South Korea,KOR,1996,1924.1948554035118
South Korea,KOR,1997,2114.287416131576
South Korea,KOR,1998,1948.6998621725156
South Korea,KOR,1999,2121.7919692309947
South Korea,KOR,2000,2250.5891694795287
South Korea,KOR,2001,2303.974427417831
South Korea,KOR,2002,2412.371252201751
South Korea,KOR,2003,2491.5472859871297
South Korea,KOR,2004,2539.6827563967972
South Korea,KOR,2005,2622.410391496292
South Korea,KOR,2006,2667.567088417482
South Korea,KOR,2007,2754.386833963878
South Korea,KOR,2008,2807.999292179777
South Korea,KOR,2009,2821.274024512864
South Korea,KOR,2010,3038.6196506050155
South Korea,KOR,2011,3179.7044888530163
South Korea,KOR,2012,3213.602521472998
South Korea,KOR,2013,3217.7942198929973
South Korea,KOR,2014,3250.91395551793
South Korea,KOR,2015,3317.514921253245
South Korea,KOR,2016,3398.790004175518
South Korea,KOR,2017,3455.4880061924287
South Korea,KOR,2018,3500.882556620662
Spain,ESP,1965,331.9111558333337
Spain,ESP,1966,374.2080717543865
Spain,ESP,1967,405.2286703508776
Spain,ESP,1968,426.1915873976605
Spain,ESP,1969,481.54221133040875
Spain,ESP,1970,520.8526739473687
Spain,ESP,1971,572.9185021052637
Spain,ESP,1972,615.082326403509
Spain,ESP,1973,677.5371523830411
Spain,ESP,1974,706.7947635818715
Spain,ESP,1975,726.7123025730999
Spain,ESP,1976,778.3986565643271
Spain,ESP,1977,801.8580620029245
Spain,ESP,1978,805.075184912281
Spain,ESP,1979,866.5519423684206
Spain,ESP,1980,876.1373226754388
Spain,ESP,1981,884.8853573391814
Spain,ESP,1982,883.1727844152044
Spain,ESP,1983,903.6773203508768
Spain,ESP,1984,914.3013579678365
Spain,ESP,1985,906.0048892836259
Spain,ESP,1986,925.0857547953219
Spain,ESP,1987,958.6584368859658
Spain,ESP,1988,997.5828200438601
Spain,ESP,1989,1050.250815571504
Spain,ESP,1990,1049.1435284447884
Spain,ESP,1991,1086.0181039316956
Spain,ESP,1992,1141.7617360123736
Spain,ESP,1993,1102.5184272823624
Spain,ESP,1994,1154.337383733031
Spain,ESP,1995,1200.6912937487455
Spain,ESP,1996,1243.5081663124413
Spain,ESP,1997,1314.6392036966836
Spain,ESP,1998,1377.3807106531397
Spain,ESP,1999,1423.2617010123022
Spain,ESP,2000,1503.5571002124857
Spain,ESP,2001,1572.8057575422968
Spain,ESP,2002,1596.1325010748774
Spain,ESP,2003,1689.7494516841462
Spain,ESP,2004,1760.3006912610185
Spain,ESP,2005,1778.871256657398
Spain,ESP,2006,1804.8998344255479
Spain,ESP,2007,1845.0234661257261
Spain,ESP,2008,1796.8429905706835
Spain,ESP,2009,1667.6175933539967
Spain,ESP,2010,1703.4489246741873
Spain,ESP,2011,1673.4844075850076
Spain,ESP,2012,1665.2822640259965
Spain,ESP,2013,1580.4892319678515
Spain,ESP,2014,1553.1131828203756
Spain,ESP,2015,1574.7866971812025
Spain,ESP,2016,1592.66319573843
Spain,ESP,2017,1614.2450000259842
Spain,ESP,2018,1643.9903646863836
Sri Lanka,LKA,1965,6.444912959828844
Sri Lanka,LKA,1966,6.666719102852222
Sri Lanka,LKA,1967,6.831678476680383
Sri Lanka,LKA,1968,7.1377182223792985
Sri Lanka,LKA,1969,7.4715411415720006
Sri Lanka,LKA,1970,13.999938105847923
Sri Lanka,LKA,1971,13.147849929385941
Sri Lanka,LKA,1972,14.21931064576023
Sri Lanka,LKA,1973,14.324967020906383
Sri Lanka,LKA,1974,12.522781413450256
Sri Lanka,LKA,1975,12.410445005847908
Sri Lanka,LKA,1976,12.428538666549656
Sri Lanka,LKA,1977,13.308670923099452
Sri Lanka,LKA,1978,15.357307686456108
Sri Lanka,LKA,1979,15.93603507970764
Sri Lanka,LKA,1980,16.08906218544449
Sri Lanka,LKA,1981,18.513120536684216
Sri Lanka,LKA,1982,20.535428426456182
Sri Lanka,LKA,1983,21.024402588070128
Sri Lanka,LKA,1984,20.748119634239792
Sri Lanka,LKA,1985,20.1821055890935
Sri Lanka,LKA,1986,20.718546626461965
Sri Lanka,LKA,1987,21.38799712897659
Sri Lanka,LKA,1988,21.999153938742687
Sri Lanka,LKA,1989,21.78863312459067
Sri Lanka,LKA,1990,23.671965107017485
Sri Lanka,LKA,1991,24.465860496257292
Sri Lanka,LKA,1992,26.764126468918118
Sri Lanka,LKA,1993,28.586070929321544
Sri Lanka,LKA,1994,31.359571238128638
Sri Lanka,LKA,1995,34.19573912231574
Sri Lanka,LKA,1996,35.787402567058436
Sri Lanka,LKA,1997,38.59882776900577
Sri Lanka,LKA,1998,41.83763788622215
Sri Lanka,LKA,1999,45.414854850374255
Sri Lanka,LKA,2000,49.204552605163684
Sri Lanka,LKA,2001,48.278018021046705
Sri Lanka,LKA,2002,49.45829272175438
Sri Lanka,LKA,2003,51.39618828282457
Sri Lanka,LKA,2004,49.749424922964856
Sri Lanka,LKA,2005,57.192657653999916
Sri Lanka,LKA,2006,62.19658141680404
Sri Lanka,LKA,2007,63.43179509946482
Sri Lanka,LKA,2008,59.310650810286496
Sri Lanka,LKA,2009,61.27915251909064
Sri Lanka,LKA,2010,65.75653072100138
Sri Lanka,LKA,2011,69.11883894517045
Sri Lanka,LKA,2012,69.65344334884576
Sri Lanka,LKA,2013,71.12746275521577
Sri Lanka,LKA,2014,63.99787140711844
Sri Lanka,LKA,2015,81.46134805135017
Sri Lanka,LKA,2016,86.64604956589253
Sri Lanka,LKA,2017,91.27854777835996
Sri Lanka,LKA,2018,94.26677639746917
Sweden,SWE,1965,377.91974683041354
Sweden,SWE,1966,404.34891266591893
Sweden,SWE,1967,413.23263275310387
Sweden,SWE,1968,442.60619598704216
Sweden,SWE,1969,444.77469872820967
Sweden,SWE,1970,473.075897847598
Sweden,SWE,1971,478.34171961085906
Sweden,SWE,1972,492.39446555434955
Sweden,SWE,1973,519.790814406547
Sweden,SWE,1974,480.39051804560125
Sweden,SWE,1975,508.1877751323416
Sweden,SWE,1976,541.5161350546063
Sweden,SWE,1977,533.7704392768397
Sweden,SWE,1978,622.0772440808533
Sweden,SWE,1979,657.1103063629519
Sweden,SWE,1980,617.0493973079618
Sweden,SWE,1981,609.6061458668622
Sweden,SWE,1982,579.8406647596735
Sweden,SWE,1983,572.8587315537983
Sweden,SWE,1984,604.5952002831918
Sweden,SWE,1985,655.7647170491053
Sweden,SWE,1986,681.9574577882508
Sweden,SWE,1987,664.2609781030494
Sweden,SWE,1988,649.1705971965871
Sweden,SWE,1989,635.729418381636
Sweden,SWE,1990,644.2835624514374
Sweden,SWE,1991,610.4042458843104
Sweden,SWE,1992,614.3886756664571
Sweden,SWE,1993,607.7101260691628
Sweden,SWE,1994,610.3836325073494
Sweden,SWE,1995,615.4367611496201
Sweden,SWE,1996,601.6070385549915
Sweden,SWE,1997,618.8341020454086
Sweden,SWE,1998,670.1602113304598
Sweden,SWE,1999,650.6046897045998
Sweden,SWE,2000,600.5894375812852
Sweden,SWE,2001,646.954833767115
Sweden,SWE,2002,609.981866941631
Sweden,SWE,2003,588.9647270762136
Sweden,SWE,2004,633.9334718030173
Sweden,SWE,2005,651.8258378524001
Sweden,SWE,2006,614.6945211641356
Sweden,SWE,2007,626.2307478755488
Sweden,SWE,2008,616.9333097537533
Sweden,SWE,2009,566.0047426102143
Sweden,SWE,2010,602.3222860700382
Sweden,SWE,2011,597.9484593988275
Sweden,SWE,2012,636.192095812711
Sweden,SWE,2013,599.1411130989887
Sweden,SWE,2014,598.8164910171449
Sweden,SWE,2015,619.3669397328397
Sweden,SWE,2016,611.2853737218267
Sweden,SWE,2017,632.4463129746255
Sweden,SWE,2018,623.4503771084262
Switzerland,CHE,1965,174.62680250000054
Switzerland,CHE,1966,187.14934669590653
Switzerland,CHE,1967,199.7300963596496
Switzerland,CHE,1968,210.38237738304107
Switzerland,CHE,1969,218.25464815789513
Switzerland,CHE,1970,241.1208745760238
Switzerland,CHE,1971,248.71091511695857
Switzerland,CHE,1972,241.72293624269025
Switzerland,CHE,1973,267.5977064327491
Switzerland,CHE,1974,252.52462937134504
Switzerland,CHE,1975,262.42674887426955
Switzerland,CHE,1976,252.98123782163745
Switzerland,CHE,1977,279.2532520321632
Switzerland,CHE,1978,274.89388055555514
Switzerland,CHE,1979,268.3628291374272
Switzerland,CHE,1980,291.4517058040938
Switzerland,CHE,1981,289.8311546783632
Switzerland,CHE,1982,283.45430482456106
Switzerland,CHE,1983,295.49484178362513
Switzerland,CHE,1984,286.5782852046784
Switzerland,CHE,1985,308.52871181223566
Switzerland,CHE,1986,324.28097859397246
Switzerland,CHE,1987,321.5869266900292
Switzerland,CHE,1988,323.84084830654115
Switzerland,CHE,1989,303.50727818237766
Switzerland,CHE,1990,316.849335260219
Switzerland,CHE,1991,325.1938584620442
Switzerland,CHE,1992,330.34487240115783
Switzerland,CHE,1993,328.77850666561653
Switzerland,CHE,1994,344.9686395744836
Switzerland,CHE,1995,327.1352231513191
Switzerland,CHE,1996,317.44759412903176
Switzerland,CHE,1997,338.6690471109986
Switzerland,CHE,1998,340.7601506914709
Switzerland,CHE,1999,352.0376471258982
Switzerland,CHE,2000,343.6391540697126
Switzerland,CHE,2001,368.0389306075289
Switzerland,CHE,2002,344.1554070681881
Switzerland,CHE,2003,341.3076010471752
Switzerland,CHE,2004,337.439417671801
Switzerland,CHE,2005,325.03893182455073
Switzerland,CHE,2006,339.39438637002075
Switzerland,CHE,2007,335.68050203988327
Switzerland,CHE,2008,348.01569974031923
Switzerland,CHE,2009,348.25093864734976
Switzerland,CHE,2010,339.5255802576776
Switzerland,CHE,2011,323.6070739775186
Switzerland,CHE,2012,342.39821871383947
Switzerland,CHE,2013,352.3434575144884
Switzerland,CHE,2014,337.5544083862522
Switzerland,CHE,2015,330.57025933381965
Switzerland,CHE,2016,311.3757138318392
Switzerland,CHE,2017,312.6848992229194
Switzerland,CHE,2018,323.4946040971533
Taiwan,TWN,1965,72.37542833333337
Taiwan,TWN,1966,77.54421194444446
Taiwan,TWN,1967,83.93414527777777
Taiwan,TWN,1968,96.85181416666666
Taiwan,TWN,1969,100.38811722222222
Taiwan,TWN,1970,108.56853120698608
Taiwan,TWN,1971,134.22208253338854
Taiwan,TWN,1972,143.30193835887482
Taiwan,TWN,1973,167.7154378759445
Taiwan,TWN,1974,160.1684053811113
Taiwan,TWN,1975,176.39175958672277
Taiwan,TWN,1976,215.4805213666673
Taiwan,TWN,1977,236.68954425555606
Taiwan,TWN,1978,279.00232293333306
Taiwan,TWN,1979,295.68643971111175
Taiwan,TWN,1980,312.0369475555556
Taiwan,TWN,1981,290.9143051888894
Taiwan,TWN,1982,293.84095353567267
Taiwan,TWN,1983,329.065829255731
Taiwan,TWN,1984,348.0357670001748
Taiwan,TWN,1985,406.37230749220424
Taiwan,TWN,1986,441.62634490030194
Taiwan,TWN,1987,474.0482626334722
Taiwan,TWN,1988,521.0454487128143
Taiwan,TWN,1989,553.3325035686493
Taiwan,TWN,1990,587.0940534130566
Taiwan,TWN,1991,620.3058045376746
Taiwan,TWN,1992,654.1256405686923
Taiwan,TWN,1993,694.042176089886
Taiwan,TWN,1994,734.5329251221256
Taiwan,TWN,1995,777.9564493611532
Taiwan,TWN,1996,811.3795232246058
Taiwan,TWN,1997,865.5435186578187
Taiwan,TWN,1998,914.9529650721591
Taiwan,TWN,1999,1011.0289157729976
Taiwan,TWN,2000,1031.63097009665
Taiwan,TWN,2001,1065.2037043045348
Taiwan,TWN,2002,1109.9839399989494
Taiwan,TWN,2003,1157.7316362664574
Taiwan,TWN,2004,1219.1193665116366
Taiwan,TWN,2005,1225.8938999940685
Taiwan,TWN,2006,1252.8494235628532
Taiwan,TWN,2007,1309.082067942732
Taiwan,TWN,2008,1239.3516457518292
Taiwan,TWN,2009,1217.8812387211378
Taiwan,TWN,2010,1290.3289848507425
Taiwan,TWN,2011,1271.3528903297577
Taiwan,TWN,2012,1268.3423897146579
Taiwan,TWN,2013,1291.6366583143842
Taiwan,TWN,2014,1323.0408060031916
Taiwan,TWN,2015,1313.110270218907
Taiwan,TWN,2016,1337.3265182863615
Taiwan,TWN,2017,1361.1787852404482
Taiwan,TWN,2018,1377.2109363312381
Thailand,THA,1965,31.10393972222221
Thailand,THA,1966,36.796854999999944
Thailand,THA,1967,42.21545194444447
Thailand,THA,1968,53.469035833333386
Thailand,THA,1969,56.486598055555575
Thailand,THA,1970,67.25780000000005
Thailand,THA,1971,74.49707166666671
Thailand,THA,1972,90.9693080933333
Thailand,THA,1973,96.45767683222225
Thailand,THA,1974,100.3353860833333
Thailand,THA,1975,107.8818439477778
Thailand,THA,1976,113.88008929444447
Thailand,THA,1977,125.79274529333274
Thailand,THA,1978,137.8032276833329
Thailand,THA,1979,145.17106713999956
Thailand,THA,1980,146.45013967333387
Thailand,THA,1981,147.33300462777834
Thailand,THA,1982,150.41879322333375
Thailand,THA,1983,166.48583410888912
Thailand,THA,1984,184.06604817999994
Thailand,THA,1985,192.9748406577774
Thailand,THA,1986,205.49161370210376
Thailand,THA,1987,236.11232134900013
Thailand,THA,1988,264.6552951319808
Thailand,THA,1989,304.03447146521853
Thailand,THA,1990,359.9651555960608
Thailand,THA,1991,397.6519872818865
Thailand,THA,1992,439.0356419016045
Thailand,THA,1993,500.10805882830414
Thailand,THA,1994,560.6388285503566
Thailand,THA,1995,614.3886110627328
Thailand,THA,1996,694.674562101187
Thailand,THA,1997,732.2589330734825
Thailand,THA,1998,678.519878937449
Thailand,THA,1999,725.5313333101228
Thailand,THA,2000,741.9738468022564
Thailand,THA,2001,781.9540745029093
Thailand,THA,2002,859.7331476510608
Thailand,THA,2003,931.2313554627605
Thailand,THA,2004,997.598418634358
Thailand,THA,2005,1031.035510287184
Thailand,THA,2006,1033.2407020584792
Thailand,THA,2007,1094.454311679204
Thailand,THA,2008,1107.7215776150508
Thailand,THA,2009,1146.021930027329
Thailand,THA,2010,1218.6103024712513
Thailand,THA,2011,1266.467837238018
Thailand,THA,2012,1354.967457618664
Thailand,THA,2013,1376.2144435712057
Thailand,THA,2014,1414.3377210263734
Thailand,THA,2015,1450.6447927181287
Thailand,THA,2016,1480.8888108781794
Thailand,THA,2017,1514.1208435017254
Thailand,THA,2018,1546.4419471160816
Trinidad and Tobago,TTO,1965,34.432663786830844
Trinidad and Tobago,TTO,1966,36.70505356495641
Trinidad and Tobago,TTO,1967,39.161894375111196
Trinidad and Tobago,TTO,1968,40.38805762636588
Trinidad and Tobago,TTO,1969,41.63059653202265
Trinidad and Tobago,TTO,1970,44.680581821396714
Trinidad and Tobago,TTO,1971,45.14053665204673
Trinidad and Tobago,TTO,1972,62.22451387426898
Trinidad and Tobago,TTO,1973,61.72050884502926
Trinidad and Tobago,TTO,1974,59.45070225146196
Trinidad and Tobago,TTO,1975,47.90182964912281
Trinidad and Tobago,TTO,1976,53.862846666666684
Trinidad and Tobago,TTO,1977,56.037333538011666
Trinidad and Tobago,TTO,1978,56.41931801169588
Trinidad and Tobago,TTO,1979,49.847361067251406
Trinidad and Tobago,TTO,1980,47.935675774853785
Trinidad and Tobago,TTO,1981,50.620115555555515
Trinidad and Tobago,TTO,1982,59.45352369883039
Trinidad and Tobago,TTO,1983,58.00834248538009
Trinidad and Tobago,TTO,1984,57.179501081871265
Trinidad and Tobago,TTO,1985,59.09269184210525
Trinidad and Tobago,TTO,1986,61.43678077485381
Trinidad and Tobago,TTO,1987,57.99638839181282
Trinidad and Tobago,TTO,1988,63.73887790935663
Trinidad and Tobago,TTO,1989,62.706841052631496
Trinidad and Tobago,TTO,1990,69.5825728362573
Trinidad and Tobago,TTO,1991,69.37485020104533
Trinidad and Tobago,TTO,1992,73.42962831079637
Trinidad and Tobago,TTO,1993,77.40183427524853
Trinidad and Tobago,TTO,1994,82.02533671828249
Trinidad and Tobago,TTO,1995,88.95346379269101
Trinidad and Tobago,TTO,1996,100.79172063827515
Trinidad and Tobago,TTO,1997,100.76508895896815
Trinidad and Tobago,TTO,1998,102.28092979230155
Trinidad and Tobago,TTO,1999,113.6789657112011
Trinidad and Tobago,TTO,2000,112.1454045287837
Trinidad and Tobago,TTO,2001,124.87479187699716
Trinidad and Tobago,TTO,2002,134.44520385040707
Trinidad and Tobago,TTO,2003,141.61772213924084
Trinidad and Tobago,TTO,2004,155.7403892608923
Trinidad and Tobago,TTO,2005,167.84876787553344
Trinidad and Tobago,TTO,2006,179.53401356191037
Trinidad and Tobago,TTO,2007,189.9588344047587
Trinidad and Tobago,TTO,2008,184.52342709455442
Trinidad and Tobago,TTO,2009,186.57911888055207
Trinidad and Tobago,TTO,2010,203.54977423739277
Trinidad and Tobago,TTO,2011,204.53121808974197
Trinidad and Tobago,TTO,2012,194.4609676031927
Trinidad and Tobago,TTO,2013,200.1966251513879
Trinidad and Tobago,TTO,2014,194.83427124084184
Trinidad and Tobago,TTO,2015,196.88343797245503
Trinidad and Tobago,TTO,2016,179.33154243440353
Trinidad and Tobago,TTO,2017,177.29634671489669
Trinidad and Tobago,TTO,2018,177.48809398554621
Turkey,TUR,1965,90.66821286549705
Turkey,TUR,1966,104.08697875730991
Turkey,TUR,1967,107.67156178362563
Turkey,TUR,1968,125.29316169590601
Turkey,TUR,1969,136.8060665350877
Turkey,TUR,1970,145.60287890350907
Turkey,TUR,1971,161.44336649122846
Turkey,TUR,1972,180.28510769005842
Turkey,TUR,1973,204.64516451754383
Turkey,TUR,1974,208.4683611403506
Turkey,TUR,1975,231.6415793421056
Turkey,TUR,1976,260.3794051900586
Turkey,TUR,1977,285.1719439766077
Turkey,TUR,1978,301.40925225146117
Turkey,TUR,1979,283.8324946345025
Turkey,TUR,1980,294.728678114035
Turkey,TUR,1981,297.02235684210547
Turkey,TUR,1982,324.0712611403512
Turkey,TUR,1983,336.0213869152042
Turkey,TUR,1984,353.33030020467794
Turkey,TUR,1985,382.1717922368417
Turkey,TUR,1986,416.83041494152036
Turkey,TUR,1987,473.52319755847935
Turkey,TUR,1988,517.9500598391814
Turkey,TUR,1989,511.7619819152046
